order_id,order_datetime,customer_id,channel,payment_method,status
O504237,2024-09-16 17:00:00,C10258,Web,Debit Card,Pending
O504238,2024-04-20 23:00:00,C10762,Mobile App,Debit Card,Cancelled
O504239,2025-04-08 18:00:00,C10121,Marketplace,Debit Card,Completed
O504240,2025-01-29 09:00:00,C10298,Web,Debit Card,Completed
O504241,2024-05-18 14:00:00,C10774,Marketplace,Credit Card,Completed
O504242,2024-06-01 11:00:00,C10380,Marketplace,Credit Card,Completed
O504243,2025-04-09 01:00:00,C10560,Web,Debit Card,Completed
O504244,2025-04-12 02:00:00,C10888,Marketplace,MercadoPago,Completed
O504245,2024-02-17 03:00:00,C10840,Web,Credit Card,Completed
O504246,2024-07-17 11:00:00,C10500,Mobile App,Debit Card,Completed
O504247,2024-10-07 17:00:00,C10296,Marketplace,Credit Card,Completed
O504248,2025-03-27 04:00:00,C10361,WhatsApp,Credit Card,Completed
O504249,2025-04-12 13:00:00,C10588,Web,Cash,Completed
O504250,2025-04-12 03:00:00,C10462,Web,MercadoPago,Completed
O504251,2025-07-19 09:00:00,C10437,Web,Credit Card,Pending
O504252,2024-07-31 04:00:00,C10126,Web,Transfer ,Completed
O504253,2024-09-07 22:00:00,C10196,Mobile App,Credit Card,Completed
O504254,2025-06-07 17:00:00,C10220,Instagram,Cash,Completed
O504255,2024-05-11 15:00:00,C10090,Web,Credit Card,Completed
O504256,2025-07-17 03:00:00,C10410,Web,Credit Card,Completed
O504257,2024-09-13 15:00:00,C10007,Web,Debit Card,Completed
O504258,2024-10-31 22:00:00,C10543,Mobile App,MercadoPago,Completed
O504259,2025-07-04 23:00:00,C10467,Web,Credit Card ,Completed
O504260,2024-12-17 21:00:00,C10319,Web,Transfer,Completed
O504261,2024-08-09 03:00:00,C10393,Marketplace,Credit Card,Completed
O504262,2024-12-21 00:00:00,C10268,Web,MercadoPago,Completed
O504263,2025-03-25 07:00:00,C10190,Mobile App,Credit Card,Completed
O504264,2025-04-04 06:00:00,C10860,Marketplace,MercadoPago,Completed
O504265,2024-05-06 20:00:00,C10674,Web,Debit Card,Pending
O504266,2025-02-04 12:00:00,C10060,Mobile App,Credit Card,Completed
O504267,2024-08-22 20:00:00,C10437,Mobile App,Cash,Completed
O504268,2025-04-28 01:00:00,C10263,Mobile App,Cash,Completed
O504269,2024-04-30 12:00:00,C10796,Web,Transfer,Completed
O504270,2024-08-08 08:00:00,C10094,Web,Credit Card,Completed
O504271,2024-08-30 04:00:00,C10552,Marketplace,Debit Card,Completed
O504272,2025-07-16 01:00:00,C10469,Marketplace,Debit Card,Refunded
O504273,2024-01-28 06:00:00,C10660,Web,Debit Card,Completed
O504274,2024-08-16 09:00:00,C10715,Web,Debit Card,Completed
O504275,2024-02-01 15:00:00,C10778,Web,Credit Card,Pending
O504276,2024-10-09 14:00:00,C10513,Web,Transfer,Completed
O504277,2024-03-15 22:00:00,C10689,Mobile App,Transfer,Completed
O504278,2024-08-02 23:00:00,C10193,Web,Credit Card,Completed
O504279,2025-04-10 03:00:00,C10481,Web,Debit Card,Completed
O504280,2025-06-13 07:00:00,C10898,Marketplace,Debit Card,Completed
O504281,2025-04-29 02:00:00,C10335,Web,Transfer,Completed
O504282,2024-12-17 22:00:00,C10434,Marketplace,Credit Card,Completed
O504283,2024-08-07 06:00:00,C10195,Marketplace,Debit Card,Completed
O504284,2024-06-08 07:00:00,C10854,Web,Credit Card,Completed
O504285,2024-03-19 04:00:00,C10248,marketplace,Debit Card,Refunded
O504286,2025-04-01 05:00:00,C10497,marketplace,MercadoPago,Completed
O504287,2025-03-26 16:00:00,C10211,Web,Transfer,Completed
O504288,2025-07-03 11:00:00,C10664,Web,Credit Card,Completed
O504289,2024-09-13 10:00:00,C10669,Mobile App,Debit Card,Completed
O504290,2024-11-20 11:00:00,C10465,Instagram,Cash,Cancelled
O504291,2025-05-28 01:00:00,C10873,Mobile App,Credit Card,Completed
O504292,2025-04-11 12:00:00,C10650,Web,MercadoPago,Completed
O504293,2024-07-07 04:00:00,C10220,Mobile App,Transfer,Completed
O504294,2024-06-04 14:00:00,C10272,Web,MercadoPago,Completed
O504295,2025-01-28 04:00:00,C10153,Mobile App,Credit Card,Completed
O504296,2024-09-05 20:00:00,C10248,Marketplace,Credit Card,Pending
O504297,2024-10-03 15:00:00,C10278,Mobile App,MercadoPago,Completed
O504298,2024-08-11 04:00:00,C10439,Marketplace,Credit Card,Refunded
O504299,2024-09-22 20:00:00,C10815,Marketplace,Credit Card,Completed
O504300,2024-02-12 00:00:00,C10275,Mobile App,Debit Card,Refunded
O504301,2024-06-28 18:00:00,C10513,web,Credit Card,Completed
O504302,2025-02-08 06:00:00,C10087,Marketplace,MercadoPago,Cancelled
O504303,2025-02-26 23:00:00,C10798,Instagram,Debit Card,Completed
O504304,2024-04-14 12:00:00,C10641,Web,MercadoPago,Cancelled
O504305,2024-07-17 06:00:00,C10504,Mobile App,MercadoPago,Completed
O504306,2024-04-21 18:00:00,C10589,Web,Credit Card,Completed
O504307,2024-10-31 15:00:00,C10771,Marketplace,Credit Card,Completed
O504308,2024-02-11 05:00:00,C10240,Marketplace,MercadoPago,Pending
O504309,2025-06-03 20:00:00,C10652,Web,Credit Card,Completed
O504310,2024-12-17 22:00:00,C10739,instagram,Cash,Completed
O504311,2025-05-29 19:00:00,C10674,web,Transfer,Completed
O504312,2024-07-15 07:00:00,C10235,Marketplace,Credit Card,Completed
O504313,2024-09-26 23:00:00,C10127,Mobile App,MercadoPago ,Completed
O504314,2024-10-17 04:00:00,C10502,Web,Credit Card ,Completed
O504315,2025-07-02 09:00:00,C10199,Web,Credit Card,Completed
O504316,2024-12-02 11:00:00,C10542,Web,Transfer,Completed
O504317,2024-07-04 12:00:00,C10501,Mobile App,MercadoPago,Cancelled
O504318,2024-12-17 23:00:00,C10649,Mobile App,Debit Card,Cancelled
O504319,2024-02-11 23:00:00,C10491,Web,Credit Card,Completed
O504320,2024-09-27 16:00:00,C10020,Web,Credit Card,Completed
O504321,2025-02-18 11:00:00,C10233,Web,Credit Card,Completed
O504322,2024-11-16 08:00:00,C10713,Marketplace,Credit Card,Completed
O504323,2025-03-24 11:00:00,C10790,Marketplace,Credit Card,Completed
O504324,2024-06-11 20:00:00,C10642,Web,Debit Card,Completed
O504325,2025-04-11 05:00:00,C10415,Mobile App,MercadoPago,Completed
O504326,2024-04-26 19:00:00,C10147,Web,Credit Card,Completed
O504327,2025-05-13 05:00:00,C10028,Instagram,Credit Card,Completed
O504328,2024-07-01 11:00:00,C10360,Instagram,MercadoPago,Completed
O504329,2025-04-27 07:00:00,C10307,Mobile App,Transfer,Completed
O504330,2024-01-05 02:00:00,C10882,Instagram,MercadoPago,Completed
O504331,2024-12-15 12:00:00,C10161,Marketplace,Credit Card,Completed
O504332,2025-03-22 17:00:00,C10868,Marketplace,Credit Card,Completed
O504333,2024-02-06 13:00:00,C10851,Mobile App,Debit Card,Completed
O504334,2024-03-18 20:00:00,C10060,Web,Debit Card,Completed
O504335,2024-04-21 01:00:00,C10124,Web,Debit Card,Completed
O504336,2024-02-27 20:00:00,C10455,Web,Debit Card,Completed
O504337,2024-04-10 15:00:00,C10070,mobile app,Credit Card,Completed
O504338,2024-12-31 01:00:00,C10837,Web,Debit Card,Completed
O504339,2024-04-19 21:00:00,C10875,Web,Transfer,Completed
O504340,2024-10-28 18:00:00,C10465,Mobile App,Credit Card,Completed
O504341,2025-01-20 17:00:00,C10242,Web,Transfer,Completed
O504342,2024-12-24 21:00:00,C10489,Mobile App,Debit Card,Completed
O504343,2024-04-30 03:00:00,C10760,Instagram,Credit Card,Completed
O504344,2024-02-20 04:00:00,C10220,Marketplace,Credit Card,Refunded
O504345,2024-01-23 16:00:00,C10472,Mobile App,Credit Card,Completed
O504346,2025-05-29 22:00:00,C10532,Mobile App,Credit Card,Completed
O504347,2025-05-07 23:00:00,C10493,Mobile App,Transfer,Completed
O504348,2024-02-20 23:00:00,C10898,web,MercadoPago,Completed
O504349,2024-05-12 04:00:00,C10081,Instagram,Credit Card,Completed
O504350,2025-01-08 07:00:00,C10855,Web,Credit Card,Completed
O504351,2024-09-25 18:00:00,C10878,Web,Cash,Refunded
O504352,2025-05-08 17:00:00,C10521,Marketplace,Credit Card,Completed
O504353,2024-09-28 16:00:00,C10011,Web,Credit Card ,Completed
O504354,2024-01-28 06:00:00,C10262,Web,Credit Card,Completed
O504355,2024-10-11 05:00:00,C10656,Web,Transfer,Completed
O504356,2024-04-11 22:00:00,C10448,Web,Credit Card,Cancelled
O504357,2024-09-02 12:00:00,C10191,Web,Debit Card,Completed
O504358,2024-12-16 12:00:00,C10761,Web,Credit Card,Completed
O504359,2024-06-01 18:00:00,C10113,Mobile App,Credit Card,Pending
O504360,2024-06-27 05:00:00,C10025,Marketplace,Credit Card,Completed
O504361,2024-07-02 10:00:00,C10782,Web,Transfer,Completed
O504362,2024-04-17 01:00:00,C10498,Instagram,Debit Card,Pending
O504363,2024-08-17 19:00:00,C10507,Web,Credit Card,Completed
O504364,2025-01-18 13:00:00,C10544,Web,Credit Card ,Completed
O504365,2025-03-02 19:00:00,C10061,Web,Debit Card,Completed
O504366,2024-06-15 01:00:00,C10228,Mobile App,MercadoPago,Cancelled
O504367,2025-07-01 07:00:00,C10814,Web,Credit Card ,Refunded
O504368,2024-12-06 07:00:00,C10606,Mobile App,Debit Card,Completed
O504369,2025-06-29 11:00:00,C10034,Marketplace,Credit Card,Cancelled
O504370,2024-11-06 08:00:00,C10704,Mobile App,Credit Card,Completed
O504371,2024-06-28 14:00:00,C10455,Mobile App,Credit Card,Completed
O504372,2024-05-05 19:00:00,C10587,Instagram,MercadoPago,Completed
O504373,2024-06-02 09:00:00,C10890,Web,Credit Card,Completed
O504374,2025-02-05 11:00:00,C10501,Web,MercadoPago,Completed
O504375,2024-06-23 20:00:00,C10760,Marketplace,Transfer,Completed
O504376,2025-04-11 18:00:00,C10594,Mobile App,MercadoPago,Completed
O504377,2024-01-24 20:00:00,C10024,Web,Credit Card,Cancelled
O504378,2025-01-31 20:00:00,C10568,Web,Credit Card,Completed
O504379,2024-07-17 01:00:00,C10031,Mobile App,Cash,Completed
O504380,2024-10-22 02:00:00,C10830,Web,Transfer,Cancelled
O504381,2024-06-15 18:00:00,C10011,Web,MercadoPago,Completed
O504382,2024-08-22 13:00:00,C10318,Instagram,Credit Card,Completed
O504383,2025-04-16 22:00:00,C10844,Marketplace,Credit Card,Completed
O504384,2025-05-26 14:00:00,C10603,Mobile App,Transfer,Completed
O504385,2024-12-16 17:00:00,C10000,Mobile App,Credit Card,Completed
O504386,2024-06-24 00:00:00,C10434,Instagram,Debit Card,Completed
O504387,2024-03-24 05:00:00,C10837,Web,Credit Card,Completed
O504388,2025-01-08 11:00:00,C10135,Web,Credit Card ,Completed
O504389,2024-11-05 06:00:00,C10195,Mobile App,Credit Card,Completed
O504390,2024-07-07 12:00:00,C10132,Marketplace,Credit Card,Completed
O504391,2024-12-25 09:00:00,C10085,Web,Credit Card,Completed
O504392,2025-07-17 06:00:00,C10475,whatsapp,Debit Card,Pending
O504393,2025-04-15 11:00:00,C10806,Mobile App,Credit Card,Completed
O504394,2025-03-31 01:00:00,C10790,Web,Credit Card,Cancelled
O504395,2024-05-21 23:00:00,C10323,Web,MercadoPago,Completed
O504396,2024-10-07 11:00:00,C10179,Web,Debit Card,Completed
O504397,2024-11-20 19:00:00,C10515,Marketplace,Credit Card,Completed
O504398,2025-04-17 04:00:00,C10637,whatsapp,Transfer,Completed
O504399,2025-01-12 09:00:00,C10174,Web,MercadoPago,Completed
O504400,2024-04-26 09:00:00,C10762,WhatsApp,Credit Card,Cancelled
O504401,2024-11-01 14:00:00,C10020,Marketplace,Credit Card,Completed
O504402,2024-05-01 07:00:00,C10104,Mobile App,Debit Card,Completed
O504403,2024-11-27 08:00:00,C10577,Mobile App,Credit Card,Completed
O504404,2024-04-10 15:00:00,C10442,Web,MercadoPago,Completed
O504405,2024-01-11 10:00:00,C10774,Mobile App,Cash,Completed
O504406,2024-07-25 07:00:00,C10048,Web,MercadoPago,Completed
O504407,2024-12-03 10:00:00,C10527,Mobile App,Credit Card,Completed
O504408,2025-05-12 21:00:00,C10144,Web,Credit Card,Completed
O504409,2024-08-08 09:00:00,C10339,Marketplace,Cash ,Cancelled
O504410,2024-12-03 14:00:00,C10761,Marketplace,Debit Card,Completed
O504411,2024-10-29 09:00:00,C10854,Web,Credit Card,Completed
O504412,2025-06-19 08:00:00,C10353,Web,Transfer,Completed
O504413,2024-08-19 21:00:00,C10074,Mobile App,Credit Card,Completed
O504414,2024-09-25 05:00:00,C10801,Mobile App,Credit Card,Completed
O504415,2025-01-14 14:00:00,C10793,Web,MercadoPago,Completed
O504416,2024-02-18 21:00:00,C10577,Mobile App,Credit Card,Completed
O504417,2025-04-19 19:00:00,C10636,Web,Credit Card,Completed
O504418,2024-12-25 08:00:00,C10318,Web,Credit Card,Completed
O504419,2025-07-06 08:00:00,C10086,Web,Debit Card,Completed
O504420,2024-02-04 19:00:00,C10552,Web,Credit Card,Completed
O504421,2025-03-10 22:00:00,C10697,Marketplace,Debit Card,Completed
O504422,2024-04-04 06:00:00,C10865,WhatsApp,Debit Card,Completed
O504423,2025-01-13 17:00:00,C10891,Web,MercadoPago,Completed
O504424,2025-05-07 16:00:00,C10846,Mobile App,Credit Card,Cancelled
O504425,2024-07-09 07:00:00,C10777,Web,MercadoPago,Completed
O504426,2024-06-07 23:00:00,C10782,Mobile App,Credit Card,Completed
O504427,2024-01-11 06:00:00,C10041,Web,Transfer,Completed
O504428,2024-04-11 05:00:00,C10092,Mobile App,Credit Card,Completed
O504429,2025-01-17 14:00:00,C10696,Instagram,Credit Card,Completed
O504430,2025-04-24 06:00:00,C10726,Web,Transfer,Cancelled
O504431,2025-01-14 22:00:00,C10506,Marketplace,Credit Card,Completed
O504432,2025-04-29 14:00:00,C10528,Web,Credit Card,Completed
O504433,2024-08-08 07:00:00,C10264,web,Credit Card,Completed
O504434,2024-04-18 15:00:00,C10625,web,Transfer,Completed
O504435,2025-01-21 02:00:00,C10291,Web,Credit Card,Completed
O504436,2024-09-04 02:00:00,C10463,Web,Credit Card,Completed
O504437,2024-06-16 14:00:00,C10803,Web,Credit Card,Completed
O504438,2025-05-14 15:00:00,C10559,Web,Debit Card,Completed
O504439,2024-07-18 08:00:00,C10818,Web,Credit Card,Completed
O504440,2024-10-02 17:00:00,C10096,mobile app,Credit Card,Completed
O504441,2024-05-11 07:00:00,C10886,Instagram,Credit Card,Completed
O504442,2025-04-29 14:00:00,C10094,Web,Credit Card,Completed
O504443,2024-08-20 12:00:00,C10325,Web,MercadoPago,Completed
O504444,2024-10-20 22:00:00,C10073,Web,Transfer,Completed
O504445,2024-11-17 02:00:00,C10335,Instagram,MercadoPago,Pending
O504446,2024-11-13 11:00:00,C10067,Mobile App,Credit Card,Refunded
O504447,2025-07-05 23:00:00,C10757,Mobile App,Cash,Completed
O504448,2024-07-09 13:00:00,C10076,Web,Credit Card,Completed
O504449,2024-05-25 11:00:00,C10207,Web,Cash,Refunded
O504450,2024-01-30 10:00:00,C10883,Web,Credit Card,Completed
O504451,2024-10-18 13:00:00,C10765,Instagram,Debit Card,Completed
O504452,2024-08-06 01:00:00,C10220,Instagram,Credit Card,Completed
O504453,2025-04-14 00:00:00,C10261,Web,Credit Card,Completed
O504454,2025-01-07 17:00:00,C10409,Mobile App,MercadoPago,Completed
O504455,2024-08-27 19:00:00,C10330,Web,Transfer,Completed
O504456,2024-10-17 00:00:00,C10343,Web,Cash,Completed
O504457,2024-12-31 19:00:00,C10770,Instagram,Debit Card,Completed
O504458,2024-02-25 14:00:00,C10819,Mobile App,Debit Card,Completed
O504459,2024-08-20 20:00:00,C10073,Web,Credit Card,Completed
O504460,2024-03-17 23:00:00,C10636,Web,Cash,Completed
O504461,2024-10-12 11:00:00,C10699,Marketplace,Debit Card,Completed
O504462,2025-05-20 06:00:00,C10253,Mobile App,Transfer,Completed
O504463,2024-10-27 11:00:00,C10832,Mobile App,Credit Card,Completed
O504464,2024-11-23 17:00:00,C10819,Web,Debit Card,Completed
O504465,2025-05-19 22:00:00,C10746,Web,MercadoPago,Completed
O504466,2024-05-18 05:00:00,C10761,WhatsApp,Credit Card,Completed
O504467,2025-05-23 20:00:00,C10331,Mobile App,Credit Card,Completed
O504468,2025-04-17 19:00:00,C10397,Web,Credit Card,Completed
O504469,2025-06-04 14:00:00,C10344,Mobile App,MercadoPago,Completed
O504470,2025-03-08 22:00:00,C10583,Marketplace,Credit Card,Completed
O504471,2024-10-10 19:00:00,C10746,Web,Credit Card,Completed
O504472,2024-01-07 20:00:00,C10835,Web,Credit Card,Completed
O504473,2024-10-21 04:00:00,C10667,Mobile App,Debit Card,Completed
O504474,2025-02-28 14:00:00,C10454,Mobile App,Credit Card,Completed
O504475,2024-05-07 09:00:00,C10114,Marketplace,Credit Card,Completed
O504476,2025-03-04 04:00:00,C10312,Instagram,Cash,Completed
O504477,2024-07-03 12:00:00,C10227,Web,Cash,Completed
O504478,2024-01-17 18:00:00,C10833,Web,Credit Card,Completed
O504479,2024-12-24 13:00:00,C10857,WhatsApp,Transfer,Completed
O504480,2024-12-09 04:00:00,C10244,Web,Debit Card,Completed
O504481,2024-09-21 13:00:00,C10817,Mobile App,Credit Card,Completed
O504482,2024-06-22 05:00:00,C10525,Mobile App,Credit Card,Completed
O504483,2025-03-20 03:00:00,C10527,Mobile App,Debit Card,Completed
O504484,2024-02-06 03:00:00,C10426,Web,Credit Card,Pending
O504485,2025-07-28 03:00:00,C10041,Marketplace,Credit Card ,Completed
O504486,2024-12-08 02:00:00,C10464,Marketplace,MercadoPago,Completed
O504487,2024-01-16 04:00:00,C10621,Mobile App,Debit Card,Completed
O504488,2024-11-07 03:00:00,C10277,Mobile App,Transfer,Refunded
O504489,2025-05-16 00:00:00,C10835,Web,Credit Card,Pending
O504490,2024-09-30 19:00:00,C10018,Web,Debit Card,Completed
O504491,2025-07-13 12:00:00,C10065,Web,Credit Card,Completed
O504492,2024-01-25 03:00:00,C10166,Web,Debit Card,Completed
O504493,2024-11-15 18:00:00,C10584,WhatsApp,MercadoPago,Completed
O504494,2024-12-30 01:00:00,C10402,Marketplace,MercadoPago,Completed
O504495,2024-09-26 12:00:00,C10821,Mobile App,Credit Card,Completed
O504496,2024-06-21 22:00:00,C10408,Mobile App,Transfer,Completed
O504497,2025-06-28 09:00:00,C10111,Web,MercadoPago,Completed
O504498,2024-05-06 15:00:00,C10273,WhatsApp,Debit Card,Completed
O504499,2024-06-21 09:00:00,C10406,Web,Credit Card,Completed
O504500,2025-07-21 00:00:00,C10372,Web,Transfer,Completed
O504501,2025-05-24 20:00:00,C10596,Mobile App,Credit Card,Completed
O504502,2025-06-05 14:00:00,C10650,Instagram,MercadoPago,Completed
O504503,2024-01-19 20:00:00,C10038,Instagram,Debit Card,Completed
O504504,2025-05-21 09:00:00,C10104,Web,Credit Card,Completed
O504505,2024-09-29 09:00:00,C10323,Instagram,Credit Card,Completed
O504506,2025-07-30 09:00:00,C10792,Web,Credit Card,Completed
O504507,2024-02-27 13:00:00,C10413,Web,MercadoPago,Cancelled
O504508,2024-12-05 18:00:00,C10428,Marketplace,Credit Card,Pending
O504509,2024-03-02 03:00:00,C10634,Instagram,Debit Card,Completed
O504510,2025-07-13 23:00:00,C10729,Mobile App,MercadoPago,Completed
O504511,2024-04-24 02:00:00,C10888,Mobile App,Credit Card,Completed
O504512,2024-11-11 12:00:00,C10060,Marketplace,Credit Card,Cancelled
O504513,2025-01-27 00:00:00,C10611,Marketplace,Debit Card,Completed
O504514,2024-10-08 03:00:00,C10306,Instagram,Debit Card ,Completed
O504515,2024-02-06 16:00:00,C10353,Mobile App,Credit Card,Completed
O504516,2025-05-15 06:00:00,C10392,WhatsApp,Credit Card,Completed
O504517,2024-05-11 05:00:00,C10203,WhatsApp,Debit Card,Completed
O504518,2024-12-10 20:00:00,C10257,Web,MercadoPago,Completed
O504519,2025-07-09 21:00:00,C10485,Marketplace,Credit Card,Completed
O504520,2024-11-24 20:00:00,C10516,Mobile App,Credit Card,Completed
O504521,2024-06-21 16:00:00,C10445,Web,Credit Card,Pending
O504522,2024-02-18 16:00:00,C10708,Mobile App,MercadoPago,Cancelled
O504523,2025-05-29 20:00:00,C10179,Web,Credit Card,Completed
O504524,2024-05-10 09:00:00,C10341,Mobile App,MercadoPago,Completed
O504525,2024-05-31 21:00:00,C10132,Instagram,Credit Card,Completed
O504526,2024-04-15 06:00:00,C10442,Web,MercadoPago,Refunded
O504527,2025-04-05 19:00:00,C10835,Web,Debit Card,Completed
O504528,2024-05-26 12:00:00,C10252,Instagram,Transfer,Completed
O504529,2024-05-20 07:00:00,C10264,Web,Credit Card,Completed
O504530,2024-11-01 18:00:00,C10092,Web,MercadoPago,Completed
O504531,2025-03-08 18:00:00,C10661,Web,Credit Card,Completed
O504532,2024-05-28 03:00:00,C10410,Mobile App,Credit Card,Completed
O504533,2024-07-31 23:00:00,C10137,Mobile App,Credit Card,Completed
O504534,2024-10-08 08:00:00,C10207,Marketplace,MercadoPago,Completed
O504535,2024-01-19 13:00:00,C10636,Mobile App,MercadoPago,Completed
O504536,2024-09-22 04:00:00,C10745,Marketplace,Debit Card,Completed
O504537,2024-05-31 02:00:00,C10572,Mobile App,Debit Card,Refunded
O504538,2024-06-16 08:00:00,C10306,Web,Credit Card,Cancelled
O504539,2024-06-10 11:00:00,C10265,Mobile App,MercadoPago,Completed
O504540,2024-08-17 01:00:00,C10645,Marketplace,MercadoPago,Refunded
O504541,2025-04-25 09:00:00,C10317,Mobile App,Transfer,Completed
O504542,2024-09-16 22:00:00,C10112,Web,Debit Card,Completed
O504543,2024-01-11 21:00:00,C10377,Web,Cash,Completed
O504544,2025-02-22 08:00:00,C10453,web,MercadoPago,Completed
O504545,2024-07-27 00:00:00,C10190,Web,Debit Card,Completed
O504546,2025-07-11 14:00:00,C10890,Mobile App,Credit Card,Completed
O504547,2024-06-16 17:00:00,C10439,Web,Debit Card,Completed
O504548,2025-03-11 18:00:00,C10186,Marketplace,Debit Card,Completed
O504549,2025-07-30 20:00:00,C10830,Web,Credit Card,Completed
O504550,2024-12-11 03:00:00,C10366,web,Credit Card,Refunded
O504551,2024-06-24 22:00:00,C10088,Mobile App,Credit Card,Completed
O504552,2024-06-22 23:00:00,C10186,Web,Debit Card,Completed
O504553,2025-04-24 05:00:00,C10818,Instagram,Credit Card,Completed
O504554,2025-01-17 06:00:00,C10131,Web,Credit Card,Completed
O504555,2024-05-23 11:00:00,C10871,Web,MercadoPago,Completed
O504556,2024-07-27 19:00:00,C10634,Marketplace,Debit Card,Completed
O504557,2025-03-22 21:00:00,C10559,Mobile App,Credit Card,Completed
O504558,2024-01-29 21:00:00,C10799,web,Credit Card,Completed
O504559,2025-05-28 00:00:00,C10375,Web,MercadoPago,Completed
O504560,2024-12-13 19:00:00,C10690,Marketplace,MercadoPago,Completed
O504561,2025-05-05 20:00:00,C10691,WhatsApp,Credit Card,Completed
O504562,2024-03-16 12:00:00,C10098,Instagram,MercadoPago,Completed
O504563,2025-07-30 17:00:00,C10841,Web,Credit Card,Completed
O504564,2025-07-11 00:00:00,C10033,WhatsApp,Cash,Completed
O504565,2024-08-26 12:00:00,C10581,Web,Credit Card,Completed
O504566,2025-05-27 18:00:00,C10170,Web,Credit Card,Pending
O504567,2024-02-28 15:00:00,C10365,Marketplace,Credit Card,Completed
O504568,2024-11-30 16:00:00,C10783,Web,Credit Card,Completed
O504569,2025-01-27 00:00:00,C10058,Web,Debit Card,Completed
O504570,2024-02-28 18:00:00,C10180,Web,MercadoPago,Completed
O504571,2024-05-25 17:00:00,C10018,Web,MercadoPago,Completed
O504572,2024-07-01 04:00:00,C10225,Marketplace,Credit Card,Completed
O504573,2024-11-04 02:00:00,C10472,Mobile App,Credit Card,Completed
O504574,2025-06-27 00:00:00,C10094,Web,Credit Card,Completed
O504575,2024-01-23 23:00:00,C10880,mobile app,Credit Card,Completed
O504576,2025-04-27 18:00:00,C10296,Instagram,Debit Card ,Completed
O504577,2025-01-25 08:00:00,C10592,Marketplace,Credit Card,Completed
O504578,2025-06-22 14:00:00,C10174,Web,Transfer,Completed
O504579,2024-06-29 12:00:00,C10221,WhatsApp,Debit Card,Completed
O504580,2024-02-11 13:00:00,C10614,Marketplace,Credit Card,Pending
O504581,2024-06-18 20:00:00,C10053,Web,Debit Card,Completed
O504582,2024-09-11 03:00:00,C10694,Web,Credit Card,Completed
O504583,2024-08-19 11:00:00,C10862,Web,Credit Card,Completed
O504584,2025-03-31 03:00:00,C10402,Marketplace,MercadoPago,Completed
O504585,2025-05-20 09:00:00,C10317,Web,Debit Card,Completed
O504586,2024-06-17 20:00:00,C10866,Mobile App,Credit Card,Completed
O504587,2024-08-08 23:00:00,C10348,Web,Transfer,Cancelled
O504588,2024-12-04 06:00:00,C10442,Instagram,Credit Card,Completed
O504589,2025-07-23 23:00:00,C10832,Web,Transfer,Completed
O504590,2024-09-11 06:00:00,C10579,Instagram,Debit Card,Completed
O504591,2025-07-16 21:00:00,C10539,Instagram,Debit Card,Completed
O504592,2024-08-16 18:00:00,C10785,Web,MercadoPago,Completed
O504593,2024-12-22 20:00:00,C10281,Mobile App,Transfer,Completed
O504594,2024-08-22 00:00:00,C10359,Web,Credit Card,Completed
O504595,2024-04-03 16:00:00,C10822,Instagram,Credit Card,Completed
O504596,2024-02-05 08:00:00,C10630,Mobile App,MercadoPago,Completed
O504597,2025-03-23 20:00:00,C10891,web,Credit Card,Completed
O504598,2025-07-22 01:00:00,C10645,Web,Debit Card,Completed
O504599,2025-03-14 02:00:00,C10640,Web,Transfer,Completed
O504600,2024-09-21 18:00:00,C10007,Instagram,Debit Card,Completed
O504601,2024-12-28 07:00:00,C10562,Mobile App,MercadoPago,Completed
O504602,2024-12-02 06:00:00,C10490,Instagram,Transfer,Refunded
O504603,2025-04-19 05:00:00,C10340,Web,Transfer,Completed
O504604,2025-01-05 14:00:00,C10471,Web,MercadoPago,Completed
O504605,2024-05-31 01:00:00,C10792,WhatsApp,Debit Card,Completed
O504606,2024-01-14 02:00:00,C10686,Web,Credit Card,Completed
O504607,2024-04-09 00:00:00,C10694,Instagram,Debit Card,Completed
O504608,2025-01-19 16:00:00,C10703,Web,Transfer,Completed
O504609,2024-07-01 10:00:00,C10248,Web,MercadoPago,Completed
O504610,2025-04-10 22:00:00,C10234,Mobile App,Credit Card,Completed
O504611,2024-12-18 01:00:00,C10082,WhatsApp,Credit Card,Completed
O504612,2024-01-24 22:00:00,C10092,WhatsApp,MercadoPago,Cancelled
O504613,2025-06-19 21:00:00,C10884,Web,Debit Card,Completed
O504614,2025-07-09 10:00:00,C10393,Web,Credit Card,Cancelled
O504615,2025-02-10 00:00:00,C10823,Mobile App,Transfer,Pending
O504616,2025-06-13 14:00:00,C10267,Mobile App,Cash,Completed
O504617,2024-08-20 17:00:00,C10416,Marketplace,MercadoPago,Completed
O504618,2024-08-16 20:00:00,C10631,Web,Transfer,Completed
O504619,2025-01-07 21:00:00,C10582,WhatsApp,Credit Card,Completed
O504620,2024-04-27 02:00:00,C10528,Mobile App,MercadoPago,Completed
O504621,2024-12-04 22:00:00,C10252,Marketplace,Debit Card,Completed
O504622,2025-01-22 08:00:00,C10121,Mobile App,MercadoPago,Completed
O504623,2024-08-24 06:00:00,C10891,Web,Credit Card,Completed
O504624,2024-11-17 11:00:00,C10009,WhatsApp,Credit Card,Completed
O504625,2024-09-30 15:00:00,C10798,Mobile App,Debit Card,Completed
O504626,2025-06-13 20:00:00,C10315,Instagram,Credit Card,Completed
O504627,2024-05-24 03:00:00,C10837,WhatsApp,Transfer,Completed
